srcIp,dstIp,srcPort,dstPort,protocol
10.22.25.21,10.10.242.10,36059,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58094,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54974,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48340,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53711,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41012,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56561,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45752,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43526,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,38827,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53531,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40087,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34201,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58034,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,33691,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46898,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34431,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58195,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55875,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,60895,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55075,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40217,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37731,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42131,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56809,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49272,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37369,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35652,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43810,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50211,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41782,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55449,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53662,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58628,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42446,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34205,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55289,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43123,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44570,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37245,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58705,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54934,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57904,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48551,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44907,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59789,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45554,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,33837,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37504,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,36060,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44345,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57019,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34183,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49419,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40519,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34766,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35771,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35314,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42271,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41462,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,36341,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42945,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35905,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37280,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40945,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55078,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44020,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,51312,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35441,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,33348,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46242,53,"['udp', 'dns']"
10.22.16.2,10.10.242.10,50262,389,"['ldap', 'tcp']"
10.22.25.21,10.10.242.10,40753,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54678,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52393,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53208,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53768,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50211,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47791,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40911,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34542,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54723,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48078,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45659,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54626,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41031,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,38748,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50661,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52157,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,37313,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50717,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43569,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45927,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57518,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55787,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39949,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49911,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50633,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54087,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56880,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39319,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35668,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57202,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42340,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41150,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49189,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49468,53,"['udp', 'dns']"
