srcIp,dstIp,srcPort,dstPort,protocol
10.22.16.33,10.10.240.125,37864,58625,['tcp']
10.22.16.33,10.10.240.125,37868,58625,['tcp']
10.22.16.33,10.10.240.125,37876,58625,['tcp']
10.22.16.237,10.10.240.104,52360,12834,['tcp']
10.22.16.33,10.10.240.125,47284,48533,['tcp']
10.22.16.131,10.10.240.104,49326,12834,['tcp']
10.22.16.33,10.10.240.125,37486,58625,['tcp']
10.22.16.237,10.10.240.104,33986,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.124,52186,2181,['tcp']
10.22.16.33,10.10.240.125,47905,48533,['tcp']
10.22.16.75,10.10.240.104,45676,12834,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.124,52582,2181,['tcp']
10.22.16.33,10.10.240.123,48506,2181,['tcp']
10.22.16.229,10.10.240.104,38200,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.123,48626,2181,['tcp']
10.22.16.33,10.10.240.125,38020,58625,['tcp']
10.22.16.33,10.10.240.125,44412,48533,['tcp']
10.22.16.33,10.10.240.125,55175,48533,['tcp']
10.22.16.33,10.10.240.125,38030,58625,['tcp']
10.22.16.33,10.10.240.125,37620,58625,['tcp']
10.22.16.33,10.10.240.125,44535,48533,['tcp']
10.22.16.33,10.10.240.125,50325,48533,['tcp']
10.22.16.33,10.10.240.125,38050,58625,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,38058,58625,['tcp']
10.22.16.33,10.10.240.125,59842,48533,['tcp']
10.22.16.33,10.10.240.125,55406,48533,['tcp']
10.22.16.33,10.10.240.125,36610,48533,['tcp']
10.22.16.33,10.10.240.125,36172,48533,['tcp']
10.22.16.33,10.10.240.125,37520,58625,['tcp']
10.22.16.33,10.10.240.125,37916,58625,['tcp']
10.22.16.33,10.10.240.125,35424,48533,['tcp']
10.22.16.226,10.10.240.104,41308,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,37368,58625,['tcp']
10.22.16.33,10.10.240.125,37103,48533,['tcp']
10.22.16.33,10.10.240.125,37788,58625,['tcp']
10.22.16.33,10.10.240.125,37926,58625,['tcp']
10.22.16.33,10.10.240.125,37928,58625,['tcp']
10.22.16.33,10.10.240.125,37532,58625,['tcp']
10.22.16.33,10.10.240.125,54405,48533,['tcp']
10.22.16.33,10.10.240.123,48116,2181,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.125,34704,2181,['tcp']
10.22.16.229,10.10.240.104,38184,12834,['tcp']
10.22.16.33,10.10.240.125,40652,48533,['tcp']
10.22.16.33,10.10.240.125,37048,58625,['tcp']
10.22.16.33,10.10.240.125,37510,58625,['tcp']
10.22.16.33,10.10.240.125,37518,58625,['tcp']
10.22.16.33,10.10.240.125,51508,48533,['tcp']
10.22.16.33,10.10.240.125,37524,58625,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,37526,58625,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.125,54647,48533,['tcp']
